school,sex,age,address,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,total,average_grade,Avg_Parent_Edu,Parent_Job_Type,Total_Alcohol,Grade_Improvement,Study_Efficiency,Avg_Daily_Absences,School_Higher_Interaction,Age_Group,Internet_Studytime,Internet_Activities
GP,M,0.2857142857142856,R,4,4,teacher,other,course,mother,2,2,0,no,no,yes,yes,yes,no,3,3,3,2,3,4,0.0,0.631578947368421,0.631578947368421,12,0.6060606060606061,0.6060606060606061,1.0,teacher_other,0.375,0.45,0.12280701754385964,0.0,GP_yes,15-17,yes_2,yes_no
GP,M,0.1428571428571428,U,4,3,teacher,other,course,mother,1,1,0,no,yes,no,yes,yes,no,5,4,5,1,1,3,0.21875,0.7368421052631579,0.7368421052631579,15,0.7272727272727273,0.7272727272727273,0.875,teacher_other,0.0,0.45,0.013157894736842105,0.21875,GP_yes,15-17,yes_1,yes_yes
GP,M,0.1428571428571428,U,4,4,services,services,course,mother,1,1,0,no,yes,yes,yes,yes,no,5,3,2,1,2,5,0.125,0.7368421052631579,0.7894736842105263,15,0.7575757575757576,0.7575757575757576,1.0,services_services,0.125,0.5,0.03508771929824561,0.125,GP_yes,15-17,yes_1,yes_yes
GP,F,0.2857142857142856,U,4,4,teacher,services,course,mother,1,2,0,no,no,yes,yes,yes,yes,5,3,1,1,4,5,0.0625,0.5789473684210527,0.5789473684210527,12,0.5454545454545455,0.5454545454545455,1.0,teacher_services,0.375,0.45,0.12280701754385964,0.0625,GP_yes,15-17,yes_2,yes_no
GP,M,0.2857142857142856,R,1,1,other,other,home,father,2,3,0,no,no,no,yes,yes,yes,4,3,3,1,1,1,0.0625,0.6842105263157894,0.7368421052631579,15,0.696969696969697,0.696969696969697,0.25,other_other,0.0,0.5,0.21052631578947367,0.0625,GP_yes,15-17,yes_3,yes_no
GP,F,0.2857142857142856,U,3,3,services,other,home,mother,2,3,0,no,no,yes,yes,yes,yes,4,2,2,2,3,5,0.3125,0.5789473684210527,0.5789473684210527,11,0.5454545454545455,0.5454545454545455,0.75,services_other,0.375,0.45,0.34210526315789475,0.3125,GP_yes,15-17,yes_3,yes_no
GP,F,0.2857142857142856,U,1,1,at_home,other,course,mother,1,2,0,yes,no,no,yes,no,yes,4,3,2,1,1,4,0.3125,0.5263157894736842,0.47368421052631576,10,0.4545454545454546,0.4545454545454546,0.25,at_home_other,0.0,0.4,0.12280701754385964,0.3125,GP_yes,15-17,no_2,no_no
GP,F,0.4285714285714284,U,2,1,other,other,course,other,2,3,0,no,no,no,yes,yes,yes,4,4,4,1,1,3,0.3125,0.631578947368421,0.5263157894736842,11,0.5454545454545455,0.5454545454545455,0.375,other_other,0.0,0.35,0.14473684210526316,0.3125,GP_yes,18-20,yes_3,yes_no
GP,M,0.1428571428571428,U,2,1,other,other,course,mother,3,1,0,no,no,yes,yes,yes,no,4,3,3,1,1,4,0.21875,0.7894736842105263,0.8421052631578947,16,0.8181818181818182,0.8181818181818182,0.375,other_other,0.0,0.5,0.03508771929824561,0.21875,GP_yes,15-17,yes_1,yes_no
GP,F,0.2857142857142856,U,1,1,other,services,course,father,1,2,0,no,no,yes,yes,no,no,4,3,4,1,2,5,0.125,0.5789473684210527,0.5263157894736842,11,0.5151515151515151,0.5151515151515151,0.25,other_services,0.125,0.4,0.12280701754385964,0.125,GP_yes,15-17,no_2,no_no
GP,M,0.2857142857142856,U,2,3,other,other,course,father,2,1,0,no,no,yes,yes,yes,no,5,2,2,1,1,2,0.0625,0.47368421052631576,0.631578947368421,13,0.5151515151515151,0.5151515151515151,0.625,other_other,0.0,0.6000000000000001,0.07894736842105263,0.0625,GP_yes,15-17,yes_1,yes_no
GP,M,1.0,U,3,1,services,services,other,mother,1,1,3,no,no,no,no,yes,yes,5,4,5,5,5,1,0.375,0.3684210526315789,0.42105263157894735,5,0.33333333333333337,0.33333333333333337,0.5,services_services,1.0,0.5,0.013157894736842105,0.375,GP_no,21-22,yes_1,yes_no
GP,M,0.4285714285714284,R,3,3,other,services,course,mother,1,2,0,no,no,yes,yes,yes,yes,4,3,3,1,3,5,0.25,0.5263157894736842,0.47368421052631576,10,0.4545454545454546,0.4545454545454546,0.75,other_services,0.25,0.4,0.12280701754385964,0.25,GP_yes,18-20,yes_2,yes_no
GP,M,0.1428571428571428,U,0,2,other,other,other,mother,1,1,0,no,no,no,yes,yes,no,4,3,2,2,4,5,0.0,0.5789473684210527,0.631578947368421,11,0.5757575757575758,0.5757575757575758,0.25,other_other,0.5,0.5,0.03508771929824561,0.0,GP_yes,15-17,yes_1,yes_no
GP,M,0.4285714285714284,U,3,2,services,other,course,mother,2,1,0,no,no,yes,no,yes,no,4,4,5,2,4,5,0.25,0.3684210526315789,0.42105263157894735,7,0.33333333333333337,0.33333333333333337,0.625,services_other,0.5,0.5,0.013157894736842105,0.25,GP_no,18-20,yes_1,yes_no
GP,M,0.1428571428571428,U,3,3,at_home,other,reputation,other,3,2,1,yes,no,no,yes,yes,no,5,3,3,1,3,2,0.125,0.47368421052631576,0.5789473684210527,10,0.48484848484848486,0.48484848484848486,0.75,at_home_other,0.25,0.55,0.12280701754385964,0.125,GP_yes,15-17,yes_2,yes_no
GP,M,0.4285714285714284,U,2,1,services,services,other,mother,1,1,2,no,no,no,no,yes,no,3,2,5,2,5,5,0.125,0.3684210526315789,0.42105263157894735,6,0.33333333333333337,0.33333333333333337,0.375,services_services,0.625,0.5,0.07894736842105263,0.125,GP_no,18-20,yes_1,yes_no
GP,M,0.1428571428571428,R,2,1,other,other,course,mother,2,1,0,no,yes,no,yes,no,no,3,3,2,1,3,3,0.0625,0.7368421052631579,0.6842105263157894,12,0.696969696969697,0.696969696969697,0.375,other_other,0.25,0.4,0.03508771929824561,0.0625,GP_yes,15-17,no_1,no_yes
GP,M,0.2857142857142856,R,2,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,no,4,4,2,2,4,5,0.0,0.631578947368421,0.631578947368421,13,0.6060606060606061,0.6060606060606061,0.375,other_other,0.5,0.45,0.013157894736842105,0.0,GP_yes,15-17,yes_1,yes_no
GP,M,0.2857142857142856,U,1,1,health,other,course,mother,2,1,1,no,yes,yes,yes,yes,no,4,4,4,1,2,5,0.0,0.47368421052631576,0.5263157894736842,10,0.4545454545454546,0.4545454545454546,0.25,health_other,0.125,0.5,0.013157894736842105,0.0,GP_yes,15-17,yes_1,yes_yes
GP,F,0.4285714285714284,U,2,1,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,4,3,4,1,3,5,0.0625,0.631578947368421,0.631578947368421,13,0.6060606060606061,0.6060606060606061,0.375,other_other,0.25,0.45,0.12280701754385964,0.0625,GP_yes,18-20,yes_2,yes_no
GP,F,0.2857142857142856,U,4,2,teacher,services,reputation,mother,1,4,0,no,yes,yes,yes,yes,no,4,2,3,1,1,4,0.0625,0.7368421052631579,0.7894736842105263,17,0.7575757575757576,0.7575757575757576,0.75,teacher_services,0.0,0.5,0.47368421052631576,0.0625,GP_yes,15-17,yes_4,yes_yes
GP,F,0.5714285714285712,U,2,2,services,services,home,mother,1,2,0,no,no,yes,yes,yes,no,4,3,3,1,1,5,0.0,0.5263157894736842,0.5263157894736842,11,0.48484848484848486,0.48484848484848486,0.5,services_services,0.0,0.45,0.12280701754385964,0.0,GP_yes,18-20,yes_2,yes_no
GP,M,0.4285714285714284,U,2,1,services,other,course,mother,3,2,1,no,yes,no,no,yes,no,4,4,5,4,4,5,0.125,0.5789473684210527,0.5263157894736842,11,0.5151515151515151,0.5151515151515151,0.375,services_other,0.75,0.4,0.07894736842105263,0.125,GP_no,18-20,yes_2,yes_yes
GP,F,0.2857142857142856,R,4,2,other,other,course,mother,1,3,0,no,yes,yes,yes,yes,no,4,3,4,1,3,5,0.0625,0.5789473684210527,0.631578947368421,14,0.5757575757575758,0.5757575757575758,0.75,other_other,0.25,0.5,0.21052631578947367,0.0625,GP_yes,15-17,yes_3,yes_yes
GP,F,0.4285714285714284,U,1,1,other,at_home,home,mother,1,3,0,no,no,no,yes,no,no,4,4,3,2,3,3,0.125,0.5789473684210527,0.631578947368421,14,0.5757575757575758,0.5757575757575758,0.25,other_at_home,0.375,0.5,0.14473684210526316,0.125,GP_yes,18-20,no_3,no_no
GP,F,0.4285714285714284,R,2,2,other,other,home,mother,1,2,0,yes,no,yes,yes,no,no,3,2,3,1,1,5,0.125,0.5789473684210527,0.5789473684210527,13,0.5454545454545455,0.5454545454545455,0.5,other_other,0.0,0.45,0.21052631578947367,0.125,GP_yes,18-20,no_2,no_no
GP,M,0.5714285714285712,U,4,3,services,at_home,reputation,mother,1,2,0,no,no,yes,yes,yes,no,4,3,1,1,1,1,0.125,0.5789473684210527,0.6842105263157894,14,0.6060606060606061,0.6060606060606061,0.875,services_at_home,0.0,0.55,0.12280701754385964,0.125,GP_yes,18-20,yes_2,yes_no
GP,M,0.4285714285714284,U,2,1,other,other,home,mother,1,2,0,no,yes,yes,yes,yes,no,5,2,4,1,2,4,0.0625,0.8421052631578947,0.8421052631578947,16,0.8484848484848485,0.8484848484848485,0.375,other_other,0.125,0.45,0.21052631578947367,0.0625,GP_yes,18-20,yes_2,yes_yes
GP,M,0.2857142857142856,R,2,2,other,services,other,mother,2,1,0,no,no,no,no,no,no,5,2,2,1,1,4,0.0,0.47368421052631576,0.5263157894736842,10,0.4545454545454546,0.4545454545454546,0.5,other_services,0.0,0.5,0.07894736842105263,0.0,GP_no,15-17,no_1,no_no
GP,F,0.2857142857142856,U,2,2,services,services,course,father,1,4,0,no,yes,yes,yes,yes,yes,3,4,1,1,1,2,0.0625,0.5263157894736842,0.5789473684210527,12,0.5151515151515151,0.5151515151515151,0.5,services_services,0.0,0.5,0.21052631578947367,0.0625,GP_yes,15-17,yes_4,yes_yes
GP,F,0.714285714285714,R,2,1,other,other,course,other,2,2,0,no,yes,yes,no,yes,yes,1,2,3,1,2,2,0.25,0.5263157894736842,0.631578947368421,12,0.5454545454545455,0.5454545454545455,0.375,other_other,0.125,0.55,0.21052631578947367,0.25,GP_no,18-20,yes_2,yes_yes
GP,F,0.4285714285714284,U,4,3,services,other,home,father,1,2,0,no,no,yes,yes,yes,yes,3,1,2,1,3,2,0.0625,0.7894736842105263,0.7894736842105263,15,0.787878787878788,0.787878787878788,0.875,services_other,0.25,0.45,0.47368421052631576,0.0625,GP_yes,18-20,yes_2,yes_no
GP,M,0.4285714285714284,U,4,3,teacher,other,course,mother,1,2,0,no,no,no,yes,yes,no,4,3,2,1,1,3,0.0625,0.5263157894736842,0.5263157894736842,11,0.48484848484848486,0.48484848484848486,0.875,teacher_other,0.0,0.45,0.12280701754385964,0.0625,GP_yes,18-20,yes_2,yes_no
GP,M,0.4285714285714284,R,3,2,other,other,course,mother,1,3,0,no,yes,no,yes,no,no,5,3,2,1,1,3,0.0625,0.5263157894736842,0.5789473684210527,12,0.5151515151515151,0.5151515151515151,0.625,other_other,0.0,0.5,0.21052631578947367,0.0625,GP_yes,18-20,no_3,no_yes
GP,F,0.2857142857142856,U,3,3,other,other,home,mother,1,3,0,no,yes,no,yes,no,no,3,2,3,1,1,4,0.0625,0.7894736842105263,0.631578947368421,13,0.696969696969697,0.696969696969697,0.75,other_other,0.0,0.3,0.34210526315789475,0.0625,GP_yes,15-17,no_3,no_yes
GP,F,0.4285714285714284,U,2,2,at_home,services,home,mother,1,3,0,no,yes,yes,yes,yes,yes,4,3,3,1,1,3,0.0,0.5789473684210527,0.631578947368421,13,0.5757575757575758,0.5757575757575758,0.5,at_home_services,0.0,0.5,0.21052631578947367,0.0,GP_yes,18-20,yes_3,yes_yes
GP,M,0.2857142857142856,U,2,2,other,other,home,father,2,1,0,no,no,yes,no,yes,no,4,4,4,2,3,4,0.25,0.42105263157894735,0.42105263157894735,9,0.36363636363636365,0.36363636363636365,0.5,other_other,0.375,0.45,0.013157894736842105,0.25,GP_no,15-17,yes_1,yes_no
GP,M,0.4285714285714284,R,3,4,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,no,4,2,5,3,4,1,0.1875,0.7894736842105263,0.8421052631578947,16,0.8181818181818182,0.8181818181818182,0.875,other_other,0.625,0.5,0.21052631578947367,0.1875,GP_yes,18-20,yes_2,yes_yes
GP,M,0.2857142857142856,U,3,1,services,other,other,mother,1,2,0,no,yes,yes,yes,yes,yes,5,4,4,3,4,5,0.0,0.5789473684210527,0.5789473684210527,14,0.5454545454545455,0.5454545454545455,0.5,services_other,0.625,0.45,0.07894736842105263,0.0,GP_yes,15-17,yes_2,yes_yes
GP,F,0.4285714285714284,R,4,4,teacher,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,no,4,3,4,2,2,4,0.25,0.5263157894736842,0.5789473684210527,12,0.5151515151515151,0.5151515151515151,1.0,teacher_other,0.25,0.5,0.12280701754385964,0.25,GP_yes,18-20,yes_2,yes_yes
GP,M,0.4285714285714284,U,4,2,health,other,reputation,father,1,2,0,no,yes,yes,yes,yes,yes,5,4,5,1,3,5,0.125,0.5263157894736842,0.631578947368421,14,0.5454545454545455,0.5454545454545455,0.75,health_other,0.25,0.55,0.07894736842105263,0.125,GP_yes,18-20,yes_2,yes_yes
GP,F,0.4285714285714284,R,2,1,other,other,reputation,mother,2,2,0,no,no,yes,no,yes,yes,4,3,5,1,2,3,0.375,0.42105263157894735,0.47368421052631576,10,0.3939393939393939,0.3939393939393939,0.375,other_other,0.125,0.5,0.12280701754385964,0.375,GP_no,18-20,yes_2,yes_no
GP,F,0.5714285714285712,U,3,3,other,services,home,other,1,2,0,no,yes,yes,yes,yes,no,4,3,5,3,3,5,0.5,0.5789473684210527,0.631578947368421,12,0.5757575757575758,0.5757575757575758,0.75,other_services,0.5,0.5,0.12280701754385964,0.5,GP_yes,18-20,yes_2,yes_yes
GP,F,0.4285714285714284,U,2,3,other,services,reputation,father,1,4,0,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0.3125,0.8421052631578947,0.8421052631578947,16,0.8484848484848485,0.8484848484848485,0.625,other_services,0.25,0.45,0.15789473684210525,0.3125,GP_yes,18-20,yes_4,yes_yes
GP,F,0.4285714285714284,U,1,1,other,other,home,mother,2,2,0,no,no,no,yes,no,no,4,4,3,1,1,3,0.0625,0.6842105263157894,0.6842105263157894,13,0.6666666666666666,0.6666666666666666,0.25,other_other,0.0,0.45,0.07894736842105263,0.0625,GP_yes,18-20,no_2,no_no
GP,M,0.2857142857142856,R,1,2,at_home,at_home,home,mother,1,2,0,no,yes,no,yes,no,yes,3,5,2,2,2,1,0.0625,0.8421052631578947,0.894736842105263,18,0.8787878787878788,0.8787878787878788,0.375,at_home_at_home,0.25,0.5,0.05263157894736842,0.0625,GP_yes,15-17,no_2,no_yes
GP,F,0.4285714285714284,U,2,1,other,other,home,mother,1,2,0,no,no,yes,yes,yes,yes,4,2,5,1,2,1,0.25,0.7368421052631579,0.7368421052631579,15,0.7272727272727273,0.7272727272727273,0.375,other_other,0.125,0.45,0.21052631578947367,0.25,GP_yes,18-20,yes_2,yes_no
GP,F,0.2857142857142856,U,2,4,at_home,health,reputation,mother,2,2,0,no,no,yes,yes,yes,yes,4,3,3,1,1,1,0.1875,0.7894736842105263,0.8421052631578947,16,0.8181818181818182,0.8181818181818182,0.75,at_home_health,0.0,0.5,0.12280701754385964,0.1875,GP_yes,15-17,yes_2,yes_no
GP,F,0.2857142857142856,U,2,2,services,other,course,mother,2,2,0,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,0.1875,0.631578947368421,0.631578947368421,12,0.6060606060606061,0.6060606060606061,0.5,services_other,0.375,0.45,0.07894736842105263,0.1875,GP_yes,15-17,yes_2,yes_no
GP,F,0.4285714285714284,R,3,2,other,services,home,mother,2,2,0,no,no,no,no,yes,yes,4,1,1,1,1,5,0.46875,0.631578947368421,0.47368421052631576,10,0.5151515151515151,0.5151515151515151,0.625,other_services,0.0,0.3,0.47368421052631576,0.46875,GP_no,18-20,yes_2,yes_no
GP,M,0.4285714285714284,U,4,4,teacher,services,home,mother,2,1,0,no,yes,yes,yes,yes,no,3,2,4,1,4,3,0.1875,0.5789473684210527,0.631578947368421,12,0.5757575757575758,0.5757575757575758,1.0,teacher_services,0.375,0.5,0.07894736842105263,0.1875,GP_yes,18-20,yes_1,yes_yes
GP,F,0.4285714285714284,U,4,4,health,health,reputation,father,1,2,1,yes,yes,yes,yes,yes,yes,2,4,4,1,1,4,0.0625,0.7368421052631579,0.631578947368421,13,0.6666666666666666,0.6666666666666666,1.0,health_health,0.0,0.35,0.07894736842105263,0.0625,GP_yes,18-20,yes_2,yes_yes
GP,F,0.2857142857142856,U,2,2,other,services,reputation,father,3,3,0,no,no,yes,yes,yes,yes,4,2,3,1,1,1,0.25,0.6842105263157894,0.7894736842105263,15,0.7272727272727273,0.7272727272727273,0.5,other_services,0.0,0.55,0.34210526315789475,0.25,GP_yes,15-17,yes_3,yes_no
GP,F,0.5714285714285712,R,3,2,services,services,reputation,father,1,2,1,yes,no,yes,no,yes,no,3,3,3,4,3,3,0.0,0.47368421052631576,0.42105263157894735,10,0.3939393939393939,0.3939393939393939,0.625,services_services,0.625,0.4,0.12280701754385964,0.0,GP_no,18-20,yes_2,yes_no
GP,M,0.4285714285714284,U,4,3,teacher,services,course,mother,2,1,0,no,yes,yes,yes,yes,no,4,2,3,1,2,1,0.0,0.5263157894736842,0.5263157894736842,10,0.48484848484848486,0.48484848484848486,0.875,teacher_services,0.125,0.45,0.07894736842105263,0.0,GP_yes,18-20,yes_1,yes_yes
GP,M,0.4285714285714284,U,1,2,at_home,other,home,other,2,1,0,no,no,no,no,yes,no,3,4,4,2,4,4,0.3125,0.5263157894736842,0.5263157894736842,11,0.48484848484848486,0.48484848484848486,0.375,at_home_other,0.5,0.45,0.013157894736842105,0.3125,GP_no,18-20,yes_1,yes_no
GP,M,0.2857142857142856,U,4,1,services,other,home,mother,2,1,0,no,yes,yes,yes,yes,yes,4,5,4,2,4,5,0.6875,0.5789473684210527,0.5789473684210527,10,0.5454545454545455,0.5454545454545455,0.625,services_other,0.5,0.45,0.0,0.6875,GP_yes,15-17,yes_1,yes_yes
GP,M,0.2857142857142856,U,3,2,teacher,services,home,mother,1,1,0,no,no,yes,yes,yes,no,4,4,4,3,4,3,0.5625,0.6842105263157894,0.6842105263157894,13,0.6666666666666666,0.6666666666666666,0.625,teacher_services,0.625,0.45,0.013157894736842105,0.5625,GP_yes,15-17,yes_1,yes_no
GP,F,0.4285714285714284,R,1,1,at_home,other,reputation,mother,2,4,0,no,yes,yes,yes,no,no,5,2,2,1,1,3,0.0625,0.894736842105263,0.894736842105263,18,0.9090909090909091,0.9090909090909091,0.25,at_home_other,0.0,0.45,0.47368421052631576,0.0625,GP_yes,18-20,no_4,no_yes
GP,F,0.4285714285714284,U,1,1,other,other,home,mother,2,2,0,yes,yes,yes,yes,yes,no,5,4,4,1,1,4,0.0,0.631578947368421,0.6842105263157894,13,0.6363636363636364,0.6363636363636364,0.25,other_other,0.0,0.5,0.07894736842105263,0.0,GP_yes,18-20,yes_2,yes_yes
GP,F,0.2857142857142856,U,2,2,other,other,course,mother,1,2,0,no,no,no,yes,yes,no,5,4,5,1,2,5,0.375,0.631578947368421,0.631578947368421,14,0.6060606060606061,0.6060606060606061,0.5,other_other,0.125,0.45,0.07894736842105263,0.375,GP_yes,15-17,yes_2,yes_no
GP,F,0.4285714285714284,U,2,1,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,0.3125,0.631578947368421,0.6842105263157894,14,0.6363636363636364,0.6363636363636364,0.375,other_other,0.0,0.5,0.12280701754385964,0.3125,GP_yes,18-20,yes_2,yes_yes
GP,M,0.2857142857142856,U,1,1,other,other,reputation,father,1,2,0,no,no,no,yes,yes,no,4,3,3,1,2,4,0.0,0.631578947368421,0.631578947368421,12,0.6060606060606061,0.6060606060606061,0.25,other_other,0.125,0.45,0.12280701754385964,0.0,GP_yes,15-17,yes_2,yes_no
GP,F,0.4285714285714284,U,2,2,at_home,at_home,other,mother,1,3,0,no,no,yes,yes,yes,no,4,3,3,1,2,2,0.0,0.9473684210526315,0.9473684210526315,18,0.9696969696969696,0.9696969696969696,0.5,at_home_at_home,0.125,0.45,0.21052631578947367,0.0,GP_yes,18-20,yes_3,yes_no
GP,F,0.2857142857142856,U,1,1,services,teacher,reputation,mother,1,3,0,no,no,yes,yes,yes,no,4,3,3,1,1,3,0.0,0.6842105263157894,0.6842105263157894,14,0.6666666666666666,0.6666666666666666,0.25,services_teacher,0.0,0.45,0.21052631578947367,0.0,GP_yes,15-17,yes_3,yes_no
GP,M,0.4285714285714284,U,2,1,services,services,reputation,mother,1,3,0,no,yes,yes,yes,yes,no,4,2,4,1,3,2,0.0,0.7368421052631579,0.7894736842105263,15,0.7575757575757576,0.7575757575757576,0.375,services_services,0.25,0.5,0.34210526315789475,0.0,GP_yes,18-20,yes_3,yes_yes
GP,M,0.4285714285714284,U,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,yes,yes,yes,no,5,4,3,1,1,2,0.0,0.894736842105263,0.894736842105263,17,0.9090909090909091,0.9090909090909091,1.0,teacher_teacher,0.0,0.45,0.07894736842105263,0.0,GP_yes,18-20,yes_2,yes_yes
GP,M,0.4285714285714284,U,4,2,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,4,3,2,1,4,5,0.0625,0.7894736842105263,0.8421052631578947,16,0.8181818181818182,0.8181818181818182,0.75,teacher_other,0.375,0.5,0.12280701754385964,0.0625,GP_yes,18-20,yes_2,yes_yes
GP,F,0.2857142857142856,U,4,3,health,services,reputation,mother,1,3,0,no,no,yes,yes,yes,no,4,2,2,1,2,3,0.0,0.894736842105263,0.9473684210526315,18,0.9393939393939393,0.9393939393939393,0.875,health_services,0.125,0.5,0.34210526315789475,0.0,GP_yes,15-17,yes_3,yes_no
GP,F,0.2857142857142856,R,3,1,services,other,reputation,mother,2,4,0,no,no,yes,yes,no,no,3,1,2,1,1,3,0.0,0.9473684210526315,1.0,19,1.0,1.0,0.5,services_other,0.0,0.5,1.0,0.0,GP_yes,15-17,no_4,no_no
GP,M,0.4285714285714284,R,3,2,services,other,reputation,mother,2,3,0,no,yes,yes,yes,yes,no,5,4,2,1,1,4,0.0,0.7368421052631579,0.7894736842105263,15,0.7575757575757576,0.7575757575757576,0.625,services_other,0.0,0.5,0.14473684210526316,0.0,GP_yes,18-20,yes_3,yes_yes
GP,M,0.2857142857142856,U,3,3,health,other,home,mother,1,1,0,no,no,yes,yes,yes,no,4,4,3,1,3,5,0.0,0.7368421052631579,0.7894736842105263,15,0.7575757575757576,0.7575757575757576,0.75,health_other,0.25,0.5,0.013157894736842105,0.0,GP_yes,15-17,yes_1,yes_no
GP,F,0.5714285714285712,U,4,4,health,other,reputation,other,2,2,0,no,yes,yes,yes,yes,no,2,3,4,2,3,2,0.0625,0.7368421052631579,0.6842105263157894,13,0.696969696969697,0.696969696969697,1.0,health_other,0.375,0.4,0.12280701754385964,0.0625,GP_yes,18-20,yes_2,yes_yes
GP,F,0.4285714285714284,U,4,3,other,other,home,other,2,2,0,no,no,yes,yes,yes,yes,4,4,5,1,2,2,0.0,0.6842105263157894,0.7368421052631579,14,0.696969696969697,0.696969696969697,0.875,other_other,0.125,0.5,0.07894736842105263,0.0,GP_yes,18-20,yes_2,yes_no
GP,F,0.4285714285714284,U,4,3,other,other,reputation,father,1,4,0,no,no,yes,yes,yes,no,4,3,3,1,1,3,0.0,0.8421052631578947,0.894736842105263,17,0.8787878787878788,0.8787878787878788,0.875,other_other,0.0,0.5,0.2982456140350877,0.0,GP_yes,18-20,yes_4,yes_no
GP,M,0.4285714285714284,U,4,4,teacher,teacher,home,mother,1,1,0,no,no,yes,yes,yes,yes,1,4,2,2,2,1,0.0,0.9473684210526315,0.9473684210526315,17,0.9696969696969696,0.9696969696969696,1.0,teacher_teacher,0.25,0.45,0.013157894736842105,0.0,GP_yes,18-20,yes_1,yes_no
GP,F,0.4285714285714284,U,4,4,health,other,home,mother,1,2,0,no,no,yes,yes,yes,yes,4,2,4,1,1,4,0.0,0.7368421052631579,0.7894736842105263,15,0.7575757575757576,0.7575757575757576,1.0,health_other,0.0,0.5,0.21052631578947367,0.0,GP_yes,18-20,yes_2,yes_no
GP,M,0.2857142857142856,U,4,4,other,teacher,home,father,2,1,0,no,no,yes,yes,yes,no,4,1,1,2,2,5,0.0,0.631578947368421,0.6842105263157894,13,0.6363636363636364,0.6363636363636364,1.0,other_teacher,0.25,0.5,0.21052631578947367,0.0,GP_yes,15-17,yes_1,yes_no
GP,F,0.2857142857142856,R,4,4,services,services,reputation,mother,2,3,0,no,yes,yes,yes,yes,no,5,3,4,1,1,5,0.0,0.3684210526315789,0.3684210526315789,8,0.30303030303030304,0.30303030303030304,1.0,services_services,0.0,0.45,0.21052631578947367,0.0,GP_yes,15-17,yes_3,yes_yes
GP,F,0.2857142857142856,U,4,2,other,other,reputation,mother,2,3,0,no,no,yes,yes,yes,no,4,3,3,1,1,3,0.0,0.8421052631578947,0.8421052631578947,16,0.8484848484848485,0.8484848484848485,0.75,other_other,0.0,0.45,0.21052631578947367,0.0,GP_yes,15-17,yes_3,yes_no
GP,F,0.2857142857142856,U,3,2,health,health,reputation,father,1,4,0,no,yes,no,yes,yes,no,5,2,2,1,2,5,0.0,0.9473684210526315,0.9473684210526315,18,0.9696969696969696,0.9696969696969696,0.625,health_health,0.125,0.45,0.47368421052631576,0.0,GP_yes,15-17,yes_4,yes_yes
GP,M,0.5714285714285712,R,2,1,at_home,services,course,mother,2,3,1,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,0.0,0.47368421052631576,0.5263157894736842,11,0.4545454545454546,0.4545454545454546,0.375,at_home_services,0.0,0.5,0.21052631578947367,0.0,GP_yes,18-20,yes_3,yes_yes
GP,M,0.714285714285714,U,3,2,services,other,course,other,1,1,2,no,yes,yes,yes,no,no,5,5,3,1,1,5,0.0,0.7368421052631579,0.7894736842105263,15,0.7575757575757576,0.7575757575757576,0.625,services_other,0.0,0.5,0.0,0.0,GP_yes,18-20,no_1,no_yes
GP,M,0.5714285714285712,R,3,3,other,services,reputation,father,1,2,0,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0.0,0.5263157894736842,0.5263157894736842,11,0.48484848484848486,0.48484848484848486,0.75,other_services,0.125,0.45,0.05263157894736842,0.0,GP_yes,18-20,no_2,no_yes
GP,F,0.4285714285714284,U,1,4,other,teacher,home,mother,1,2,0,yes,no,no,yes,no,yes,3,4,4,1,2,5,0.0625,0.5263157894736842,0.5263157894736842,11,0.48484848484848486,0.48484848484848486,0.625,other_teacher,0.125,0.45,0.07894736842105263,0.0625,GP_yes,18-20,no_2,no_no
GP,F,0.4285714285714284,U,2,1,services,other,course,mother,2,2,0,no,yes,yes,yes,yes,no,5,3,3,1,2,1,0.0625,0.631578947368421,0.631578947368421,15,0.6060606060606061,0.6060606060606061,0.375,services_other,0.125,0.45,0.12280701754385964,0.0625,GP_yes,18-20,yes_2,yes_yes
GP,F,0.2857142857142856,U,2,3,other,other,course,father,2,2,0,no,yes,yes,yes,yes,yes,4,2,1,1,1,3,0.0625,0.5789473684210527,0.631578947368421,14,0.5757575757575758,0.5757575757575758,0.625,other_other,0.0,0.5,0.21052631578947367,0.0625,GP_yes,15-17,yes_2,yes_yes
